Num;NAME;RAJD;DECJD;P0;P1;DM;TAU_SC;
1127;J1618-36;244.63375000;-36.06166667;0.005779;*;104.00;*;
1128;J1618-3921;244.57843667;-39.35050417;0.011987;5.41e-20;117.93;*;
1129;J1618-4624;244.71989912;-46.40970833;0.005931;3.10e-21;125.41;*;
1130;J1618-4723;244.52833333;-47.38863889;0.203553;1.99e-15;134.70;*;
1131;J1619-3345;244.75833333;-33.75027778;1.158600;*;89.70;*;
1132;J1619-42;244.77500000;-42.03333333;1.023152;*;172.00;*;
1133;J1620-5414;245.06016667;-54.24769444;1.156360;6.74e-17;71.00;*;
1134;J1621-5039;245.26962500;-50.66350000;1.084020;1.30e-14;261.00;*;
1135;J1621-5243;245.48250000;-52.72888889;0.371924;7.68e-16;363.00;*;
1136;J1622-0315;245.74845208;-3.26036889;0.003845;1.16e-20;21.40;*;
1137;J1622-3751;245.51908333;-37.85386111;0.731463;2.57e-15;155.70;*;
1138;J1622-4332;245.68945000;-43.54116667;0.916938;1.56e-15;230.68;*;
1139;J1622-4347;245.62525000;-43.78927778;0.457681;5.05e-15;177.00;*;
1140;J1622-4802;245.69662500;-48.03697222;0.265072;3.07e-16;364.30;*;
1141;J1622-4845;245.52270833;-48.77472222;0.735092;1.10e-16;292.00;*;
1142;J1622-4944;245.65625000;-49.74166667;1.072968;1.71e-14;755.00;*;
1143;J1622-4950;245.68666667;-49.84844444;4.327020;2.78e-12;820.00;*;
1144;J1622-6617;245.51528375;-66.28804944;0.023623;5.88e-20;88.00;*;
1145;J1623-0841;245.92784458;-8.69350000;0.503015;1.96e-15;59.79;*;
1146;B1620-09;245.82358292;-9.14687028;1.276446;2.58e-15;68.18;*;
1147;B1620-26;245.90925750;-26.53160250;0.011076;6.71e-19;62.86;*;
1148;B1620-42;245.95121250;-42.94794444;0.364591;1.01e-15;295.00;0.00;
1149;J1623-4949;245.97833333;-49.81777778;0.725732;4.21e-14;183.30;*;
1150;J1624-39;246.10416667;-39.85000000;0.002960;*;77.50;*;
1151;J1624-4411;246.08900417;-44.19272222;0.233164;7.99e-16;139.40;*;
1152;J1624-4613;246.07791667;-46.21722222;0.871243;6.07e-17;224.20;*;
1153;J1624-4721;246.22870833;-47.35750000;0.448723;4.15e-15;364.00;*;
1154;J1624+5850;246.00401667;58.83771389;0.651801;3.31e-16;26.40;*;
1155;J1624+8643;246.13635035;86.72033519;0.395763;2.55e-16;46.55;*;
1156;J1625-0021;246.29315792;-0.35804444;0.002834;2.13e-20;16.50;*;
1157;J1625-4048;246.29304167;-40.80597222;2.355278;4.43e-16;145.00;0.00;
1158;J1625-4904;246.32520833;-49.07600000;0.460339;1.68e-14;684.80;*;
1159;J1625-4913;246.31837500;-49.22905556;0.355856;6.65e-15;720.00;*;
1160;J1626-44;246.75000000;-44.36666667;0.308354;*;269.20;*;
1161;J1626-4537;246.70408333;-45.62377778;0.370141;8.28e-15;237.00;*;
1162;J1626-4807;246.67708333;-48.13166667;0.293928;1.75e-14;817.00;*;
1163;J1626-6621;246.52854583;-66.35424167;0.450868;7.66e-16;84.11;*;
1164;J1627+1419;246.82816250;14.32241667;0.490857;3.93e-16;32.17;*;
1165;J1627-4706;246.86979167;-47.11394444;0.140746;1.73e-15;456.10;*;
1166;J1627-4845;246.79308333;-48.75222222;0.612331;3.64e-15;557.80;*;
1167;J1627-49;246.92500000;-49.90000000;0.623678;*;594.00;*;
1168;J1627-51;246.87500000;-51.13333333;0.439684;*;201.00;*;
1169;J1627-5547;246.83783333;-55.79788889;0.352464;7.38e-16;166.20;*;
1170;J1627-5936;246.96912500;-59.61536111;0.354234;8.00e-18;99.30;*;
1171;J1628-3205;247.02916667;-32.09691667;0.003210;*;42.10;*;
1172;J1628+4406;247.20963287;44.11183659;0.181178;1.94e-17;7.33;*;
1173;J1628-4804;247.11179167;-48.08305556;0.865971;1.24e-15;952.00;*;
1174;J1628-4828;247.12875000;-48.47833333;4.137539;1.75e-14;1209.00;*;
1175;J1629+33;247.25000000;33.00000000;1.525000;*;35.00;*;
1176;J1629-3636;247.39920833;-36.60361111;2.988193;7.00e-15;101.00;*;
1177;J1629-3825;247.31090833;-38.42480556;0.526365;4.44e-16;127.90;*;
1178;J1629-6902;247.28654417;-69.04591500;0.006001;1.00e-20;29.49;*;
1179;J1630-2609;247.62079167;-26.16305556;1.912420;1.57e-15;76.60;*;
1180;J1630+3550;247.64977775;35.84512028;0.003229;2.09e-20;17.45;*;
1181;J1630+3734;247.65194554;37.57836028;0.003318;1.08e-20;14.18;*;
1182;J1630-4719;247.51029167;-47.32833333;0.559071;1.42e-14;487.20;0.01;
1183;B1626-47;247.65612500;-47.55138889;0.575971;2.23e-14;509.30;0.34;
1184;J1631-1612;247.96862500;-16.21444444;0.677684;1.10e-15;33.77;*;
1185;J1631-4155;247.82637500;-41.91769444;0.551241;8.81e-18;235.00;*;
1186;J1632-1013;248.22583333;-10.22166667;0.717637;6.60e-17;89.90;*;
1187;J1632-4509;248.05833333;-45.15250000;1.046810;1.49e-14;412.00;*;
1188;J1632-4621;248.20755417;-46.36350000;1.709154;7.60e-14;559.83;0.02;
1189;J1632-4757;248.06941667;-47.95958333;0.228569;1.51e-14;574.20;*;
1190;J1632-4818;248.16541667;-48.31494444;0.813672;6.49e-13;758.00;*;
1191;J1633-2009;248.48041667;-20.16916667;0.935557;1.07e-15;48.19;*;
1192;B1630-44;248.44603333;-44.88550000;0.436507;6.20e-15;472.22;0.02;
1193;J1633-4805;248.27250000;-48.09333333;0.710830;7.69e-14;1120.00;*;
1194;B1629-50;248.25035875;-50.25232167;0.352145;3.79e-15;398.41;0.00;
1195;J1634-4229;248.56110417;-42.49563889;2.015263;8.01e-15;337.90;*;
1196;J1634-49;248.62500000;-49.86666667;0.684936;*;649.00;*;
1197;J1634-5107;248.52079167;-51.12933333;0.507356;1.57e-15;372.80;*;
1198;J1634-5640;248.57987500;-56.68019444;0.224201;4.10e-17;148.00;*;
1199;J1635-1511;248.94733333;-15.19777778;1.179387;2.32e-16;54.00;*;
1200;J1635+2332;248.77233333;23.53977778;1.208694;8.63e-16;37.57;*;
1201;B1633+24;248.85742371;24.31314405;0.490507;1.19e-16;24.27;0.00;
1202;J1635-4513;248.98083333;-45.22416667;1.594746;3.60e-15;416.00;*;
1203;J1635-4944;248.98083333;-49.74333333;0.671964;8.79e-15;474.00;*;
1204;B1630-59;248.78783333;-59.91138889;0.529121;1.37e-15;134.90;*;
1205;J1636-2614;249.04794167;-26.24638889;0.510454;4.06e-15;92.72;*;
1206;J1636-4440;249.06887500;-44.67361111;0.206649;4.67e-14;449.00;*;
1207;J1636-4803;249.13333333;-48.06527778;1.204644;2.07e-14;503.00;*;
1208;J1636-4933;249.22979167;-49.55277778;0.430367;1.51e-15;542.70;*;
1209;J1637-4335;249.48666667;-43.59500000;0.771367;3.62e-15;608.00;*;
1210;J1637-4450;249.47145833;-44.84063889;0.252870;5.75e-16;470.70;*;
1211;B1634-45;249.49455000;-45.89078333;0.118773;3.19e-15;193.23;*;
1212;J1637-46;249.40000000;-46.21666667;0.493091;*;660.40;*;
1213;J1637-4642;249.30729167;-46.70394444;0.154047;5.93e-14;419.10;*;
1214;J1637-4721;249.29750000;-47.35083333;1.165741;4.44e-15;448.00;*;
1215;J1637-4816;249.49450000;-48.27000000;0.837365;5.83e-15;738.00;*;
1216;J1638-35;249.50000000;-35.00000000;0.705000;*;115.10;*;
1217;J1638-3815;249.65562083;-38.25094444;0.698261;7.70e-17;238.00;*;
1218;J1638-3951;249.56483333;-39.86638889;0.771130;5.90e-16;249.00;*;
1219;J1638+4005;249.56767917;40.09899167;0.767720;1.83e-16;33.42;*;
1220;J1638-4233;249.60295833;-42.56527778;0.510929;1.01e-14;406.00;*;
1221;J1638-4344;249.72033333;-43.73444444;1.121944;2.50e-17;237.00;*;
1222;J1638-44;249.57500000;-44.66666667;0.568057;*;494.00;*;
1223;J1638-4417;249.69260833;-44.28422222;0.117802;1.61e-15;436.40;*;
1224;J1638-4608;249.59691667;-46.13705556;0.278155;5.15e-14;423.10;0.02;
1225;J1638-4725;249.55391667;-47.42555556;0.763933;4.79e-15;552.10;*;
1226;J1638-5226;249.74983333;-52.44927778;0.340503;2.65e-15;170.10;*;
1227;J1639-4359;249.77854167;-43.99777778;0.587559;1.50e-17;258.90;*;
1228;B1635-45;249.83833750;-46.07586111;0.264558;2.89e-15;258.91;0.00;
1229;J1640+2224;250.06977112;22.40245113;0.003163;2.82e-21;18.43;*;
1230;J1640-4648;250.19841667;-46.81250000;0.178352;8.06e-16;474.00;*;
1231;B1636-47;250.05454167;-47.26058333;0.517430;4.21e-14;586.32;0.06;
1232;J1640-4951;250.18150000;-49.85058333;0.739099;3.34e-16;407.40;0.01;
1233;J1641-2347;250.32516667;-23.79333333;1.091008;4.11e-17;27.70;*;
1234;B1639+36A;250.42029246;36.45416078;0.010378;-7.27e-20;30.44;0.00;
1235;B1639+36B;250.41829767;36.43291333;0.003528;-1.49e-22;29.45;*;
1236;J1641+3627C;250.42086450;36.45076217;0.003722;1.23e-21;30.13;*;
1237;J1641+3627D;250.42664680;36.45783392;0.003118;-2.35e-20;30.45;*;
1238;J1641+3627E;250.42509208;36.45971322;0.002487;1.74e-20;30.54;*;
1239;J1641+3627F;250.43585750;36.47111206;0.003004;1.40e-20;30.37;*;
1240;J1641+8049;250.33682571;80.83136505;0.002021;8.95e-21;31.09;*;
1241;J1643-1224;250.90900916;-12.41629785;0.004622;1.85e-20;62.40;*;
1242;J1643+1338;250.97558333;13.64552778;1.099047;7.78e-16;35.82;*;
1243;J1643-4505;250.90379167;-45.09605556;0.237390;3.18e-14;478.60;*;
1244;J1643-4522;250.83500000;-45.36694444;1.347899;8.28e-15;482.00;*;
1245;J1643-4550;250.80633333;-45.84847222;0.717508;3.00e-14;450.80;*;
1246;J1644-33;251.00000000;-33.00000000;0.397000;*;130.30;*;
1247;J1644-44;251.15000000;-44.16666667;0.173911;*;535.10;*;
1248;B1641-45;251.20530417;-45.98603056;0.455078;2.01e-14;478.66;0.01;
1249;J1644-46;251.02500000;-46.43333333;0.250941;*;405.80;*;
1250;J1644-4657;251.16041667;-46.96055556;0.125962;7.50e-16;718.00;*;
1251;B1642-03;251.25850250;-3.29939417;0.387690;1.78e-15;35.76;0.00;
1252;J1645+1012;251.39339583;10.20445556;0.410861;8.13e-17;36.17;*;
1253;J1646-1910;251.57775000;-19.17055556;4.817736;1.00e-14;55.00;*;
1254;J1646-2142;251.57764333;-21.70069167;0.005853;8.34e-21;29.72;*;
1255;J1646-4308;251.73041667;-43.13527778;0.840680;1.10e-16;595.00;*;
1256;B1643-43;251.71375000;-43.77722222;0.231603;1.13e-13;490.40;0.02;
1257;J1646-5123;251.65145833;-51.38738889;0.530075;2.10e-15;279.00;*;
1258;B1641-68;251.72879167;-68.53102778;1.785613;1.70e-15;43.00;*;
1259;J1647-3607;251.94379167;-36.11777778;0.212316;1.29e-16;228.50;*;
1260;J1647+6608;251.88550721;66.13951249;1.599798;7.84e-15;22.55;*;
1261;J1648-3256;252.02529167;-32.94466667;0.719455;3.53e-15;128.28;0.00;
1262;J1648-4458;252.05416667;-44.97388889;0.629632;1.85e-15;925.00;*;
1263;J1648-4611;252.09184583;-46.18770833;0.164958;2.37e-14;392.30;*;
1264;J1648-6044;252.21345833;-60.74041667;0.583765;4.29e-16;106.20;*;
1265;J1649+2533;252.43429167;25.55194444;1.015257;5.59e-16;34.46;*;
1266;J1649-3805;252.45092500;-38.09975000;0.262026;3.67e-17;213.80;*;
1267;J1649-3935;252.27783333;-39.59561111;0.770910;3.91e-17;290.00;*;
1268;J1649-4349;252.33508333;-43.82283333;0.870712;4.40e-17;398.60;*;
1269;J1649-4653;252.35254167;-46.88591667;0.557036;4.96e-14;331.00;*;
1270;J1649-4729;252.32612500;-47.49805556;0.297692;6.55e-15;540.20;*;
1271;J1649-5553;252.37958333;-55.89444444;0.613571;1.70e-15;180.40;*;
1272;J1650-1654;252.61320583;-16.91174500;1.749552;3.20e-15;43.25;*;
1273;J1650-4126;252.55489167;-41.44272222;0.308918;1.98e-17;251.50;*;
1274;J1650-4341;252.68616667;-43.69188889;0.309398;1.67e-17;672.80;0.07;
1275;J1650-4502;252.63458333;-45.04369444;0.380870;1.61e-14;320.20;*;
1276;J1650-4921;252.64628750;-49.35104444;0.156400;1.82e-15;229.30;*;
1277;J1651+14;252.75000000;14.36666667;0.828000;*;48.00;*;
1278;B1648-17;252.88230300;-17.15614106;0.973394;3.04e-15;33.46;*;
1279;B1648-42;252.95332083;-42.76943611;0.844081;4.75e-15;482.00;*;
1280;J1651-4519;252.98833333;-45.31972222;0.517443;8.19e-15;562.00;*;
1281;B1647-52;252.92900833;-52.38288333;0.635058;1.81e-15;179.10;0.00;
1282;B1647-528;252.92254167;-52.92991667;0.890537;2.12e-15;164.00;*;
1283;J1651-7642;252.78279167;-76.71097222;1.755311;1.36e-15;59.90;*;
1284;J1652-1400;253.06948750;-14.00761111;0.305447;1.76e-17;49.50;*;
1285;B1649-23;253.24387329;-24.06413041;1.703739;3.16e-15;68.41;*;
1286;J1652+2651;253.01279167;26.86122222;0.915803;6.54e-16;40.80;0.00;
1287;J1652-4406;253.24791667;-44.10138889;7.707183;9.50e-15;786.00;*;
1288;J1652-4838;253.22500000;-48.75000000;0.003785;*;188.16;*;
1289;J1653-2054;253.37929167;-20.91530556;0.004129;1.12e-20;56.52;*;
1290;B1650-38;253.41582500;-38.63911111;0.305037;2.79e-15;207.20;0.00;
1291;J1653-4030;253.39262500;-40.50038889;1.019372;4.36e-16;425.00;*;
1292;J1653-4105;253.35572500;-41.09044444;0.498978;5.41e-17;419.40;*;
1293;J1653-4249;253.41758333;-42.81758333;0.612558;4.81e-15;416.10;0.02;
1294;J1653-4315;253.37375000;-43.25027778;0.419280;1.50e-17;337.00;*;
1295;J1653-45;253.47500000;-45.28333333;0.950977;*;207.00;*;
1296;J1653-4854;253.48625000;-48.91416667;3.059510;3.45e-15;354.00;*;
1297;J1654-23;253.51250000;-23.58333333;0.545360;*;74.50;*;
1298;J1654-26;253.66250000;-26.60500000;1.623730;*;103.30;*;
1299;J1654-2713;253.59844778;-27.21710208;0.791822;1.68e-16;92.31;*;
1300;J1654-3710;253.68510833;-37.18252778;0.939165;7.35e-16;302.00;*;
1301;J1654-4140;253.59791667;-41.67333333;1.273945;1.30e-16;307.00;*;
1302;J1654-4245;253.59200000;-42.76083333;1.101555;5.12e-14;950.00;*;
1303;J1655-3048;253.85220833;-30.81166667;0.542936;3.66e-17;154.10;*;
1304;J1655-3844;253.91108333;-38.73583333;1.193439;2.00e-15;365.00;*;
1305;J1656+00;254.17083333;0.43333333;1.497850;*;46.90;*;
1306;J1656-3621;254.13731250;-36.36658333;0.730134;1.28e-15;229.00;*;
1307;J1656+6203;254.04287500;62.06400278;0.776155;8.44e-16;35.26;*;
1308;J1657-0406A;254.28791667;-4.10027778;0.004730;*;43.90;*;
1309;J1657-0406B;254.28791667;-4.10027778;0.007350;*;43.35;*;
1310;J1657+3304;254.46117500;33.07601389;1.570276;1.73e-15;23.97;*;
1311;J1657-4432;254.40304167;-44.53888889;0.609607;8.20e-15;375.30;*;
1312;J1658-2823;254.51250000;-28.38444444;3.359700;*;85.50;*;
1313;J1658+3630;254.61049917;36.50835972;0.033028;1.16e-19;3.04;*;
1314;J1658-4306;254.56916667;-43.11388889;1.166449;4.28e-14;845.00;*;
1315;J1658-47;254.60000000;-47.20000000;0.369365;*;533.00;*;
1316;J1658-4958;254.72883333;-49.98288889;0.416874;3.86e-15;193.40;*;
1317;J1658-5324;254.66393162;-53.40194528;0.002439;1.12e-20;30.83;*;
1318;B1657-13;254.97119792;-13.08583042;0.640958;6.18e-16;60.37;*;
1319;J1659-4316;254.98491667;-43.26833333;0.474381;1.71e-16;640.90;*;
1320;J1659-4439;254.91433333;-44.65027778;0.353293;2.50e-17;535.00;*;
1321;J1659-54;254.84583333;-54.00000000;0.544573;*;134.00;*;
1322;J1700-0954;255.01345000;-9.91200000;0.817312;7.52e-16;64.10;*;
1323;J1700-3312;255.22075537;-33.21291686;1.358307;4.71e-15;166.97;0.00;
1324;J1700-3611;255.20550000;-36.19805556;1.494091;4.32e-15;232.70;*;
1325;J1700-3919;255.09279167;-39.31667222;0.560504;5.03e-18;354.30;*;
1326;J1700-4012;255.16062500;-40.21072222;0.283792;9.91e-17;385.00;*;
1327;J1700-4422;255.22362500;-44.37416667;0.755535;4.00e-17;404.90;0.07;
1328;J1700-4939;255.09400000;-49.65416667;0.578363;1.08e-15;278.00;*;
1329;J1701-3006A;255.30212258;-30.10838139;0.005242;-1.30e-19;114.97;*;
1330;J1701-3006B;255.30278208;-30.11362333;0.003594;-3.48e-19;115.21;*;
1331;J1701-3006C;255.30360800;-30.11650417;0.007613;-6.41e-20;114.56;*;
1332;J1701-3006D;255.30651292;-30.11182194;0.003418;1.26e-19;114.22;*;
1333;J1701-3006E;255.30530583;-30.11302500;0.003234;3.10e-19;113.79;*;
1334;J1701-3006F;255.30342583;-30.11439444;0.002295;2.22e-19;113.29;*;
1335;J1701-3006G;255.30833333;-30.11166667;0.004608;*;113.68;*;
1336;J1701-3130;255.43130417;-31.51019444;0.291341;5.60e-17;130.73;*;
1337;B1658-37;255.32687500;-37.44088889;2.454618;1.11e-14;303.40;0.00;
1338;B1657-45;255.37147500;-45.56352778;0.322909;5.19e-16;526.00;0.01;
1339;J1701-4958;255.30345833;-49.97583333;0.804304;1.10e-16;230.00;*;
1340;J1702-3932;255.55983333;-39.54444444;0.390328;3.78e-16;530.00;*;
1341;J1702-4128;255.71883333;-41.48005556;0.182136;5.23e-14;365.75;0.03;
1342;J1702-4217;255.65183333;-42.28366667;0.227565;1.14e-17;629.00;*;
1343;J1702-4306;255.61400000;-43.11252778;0.215508;9.78e-15;538.40;*;
1344;J1702-4310;255.61225000;-43.17777778;0.240524;2.24e-13;377.60;*;
1345;J1702-4428;255.71916667;-44.46750000;2.123506;3.30e-15;395.00;*;
1346;J1703-18;255.85833333;-18.81500000;1.270240;*;46.00;*;
1347;B1700-18;255.96288125;-18.77079028;0.804341;1.73e-15;49.55;*;
1348;B1700-32;255.84392038;-32.69667568;1.211785;6.60e-16;110.31;0.00;
1349;J1703-38;255.85833333;-38.20000000;6.443000;*;375.00;*;
1350;J1703-4442;255.83579167;-44.71166667;1.747293;1.43e-14;280.20;*;
1351;J1703-4851;255.97725417;-48.86695556;1.396405;5.07e-15;150.29;0.00;
1352;J1704-3756;256.23944167;-37.94525000;0.305234;1.13e-14;405.70;*;
1353;J1704-5236;256.16903750;-52.61594444;0.230708;5.20e-17;170.00;*;
1354;B1659-60;256.06166667;-60.28166667;0.306323;9.10e-16;54.00;*;
1355;J1705-04;256.25000000;-4.68333333;0.237480;*;42.95;*;
1356;J1705-1903;256.36250000;-19.13444444;0.002480;*;57.50;*;
1357;B1702-19;256.40041557;-19.11073499;0.298987;4.14e-15;22.91;*;
1358;J1705-3423;256.42650833;-34.39530556;0.255427;1.08e-15;146.40;0.00;
1359;J1705-3936;256.40458333;-39.60805556;0.854482;1.93e-14;598.00;*;
1360;J1705-3950;256.37433333;-39.84972222;0.318941;6.06e-14;207.25;0.00;
1361;J1705-4108;256.33500000;-41.14555556;0.861067;3.47e-14;1077.00;*;
1362;J1705-4331;256.39964167;-43.52044444;0.222561;7.12e-17;185.24;*;
1363;J1705-6135;256.31375000;-61.58750000;0.808546;6.00e-17;95.00;*;
1364;J1706-3839;256.58875000;-38.66416667;0.586287;3.00e-15;626.00;*;
1365;J1706-4310;256.51879167;-43.17250000;0.616979;6.51e-15;656.10;*;
1366;J1706-4434;256.59659583;-44.57500000;0.429922;2.58e-15;467.00;*;
1367;J1706+59;256.75000000;59.16666667;1.476687;*;30.80;*;
1368;J1706-6118;256.54080833;-61.30325000;0.361921;2.92e-16;76.13;*;
1369;J1707+35;256.75000000;35.93333333;0.159800;*;19.24;*;
1370;B1703-40;256.84075000;-40.89863889;0.581018;1.92e-15;351.78;0.10;
1371;J1707-4341;256.91712500;-43.68666667;0.890594;5.70e-15;398.20;*;
1372;J1707-4417;256.92254167;-44.28861111;5.763777;1.16e-14;380.00;*;
1373;J1707-4729;256.81477917;-47.49291667;0.266474;1.56e-15;268.30;*;
1374;J1708+02;257.16250000;1.80166667;0.410772;*;29.00;*;
1375;J1708-3426;257.24079167;-34.44555556;0.692116;4.21e-15;188.70;0.00;
1376;J1708-3506;257.07342563;-35.10628889;0.004505;1.14e-20;146.76;*;
1377;J1708-3641;257.14962500;-36.68930556;0.587567;1.35e-16;316.00;*;
1378;J1708-3827;257.06875000;-38.46000000;1.225782;8.60e-15;788.00;*;
1379;J1708-4522;257.05383333;-45.38083333;1.297837;2.61e-15;454.00;*;
1380;J1708-52;257.00000000;-52.00000000;0.449620;*;102.60;*;
1381;B1701-75;257.01041667;-75.65638889;1.191024;1.88e-15;37.00;*;
1382;B1706-16;257.36017208;-16.68270278;0.653054;6.31e-15;24.89;0.00;
1383;J1709+2313;257.27413333;23.22440278;0.004631;3.63e-21;25.35;*;
1384;J1709-3626;257.43812500;-36.43433333;0.447857;2.27e-15;393.60;*;
1385;J1709-3841;257.31662500;-38.68805556;0.586986;7.86e-15;356.00;*;
1386;J1709-4342;257.37875000;-43.70388889;1.735898;8.00e-16;281.00;*;
1387;J1709-4401;257.42245833;-44.01977778;0.865235;7.37e-15;225.80;*;
1388;B1706-44;257.42803333;-44.48562222;0.102459;9.30e-14;75.59;*;
1389;J1710-2616;257.52041667;-26.27638889;0.954158;2.00e-17;110.00;*;
1390;J1710-37;257.62500000;-37.50000000;0.792659;*;346.00;*;
1391;J1710-4148;257.59895833;-41.80527778;0.286561;1.02e-16;461.00;*;
1392;J1710+4923;257.51850454;49.38652178;0.003220;1.82e-20;7.08;*;
1393;B1709-15;257.97941575;-15.16104092;0.868804;1.10e-15;59.88;*;
1394;J1711-3826;257.93520833;-38.43722222;0.465365;7.41e-15;376.00;*;
1395;J1711-4322;257.79400417;-43.38141667;0.102618;2.67e-17;191.50;*;
1396;B1707-53;257.97137500;-53.83841667;0.899233;1.55e-14;106.10;*;
1397;J1712-2715;258.04879167;-27.26472222;0.255360;1.28e-15;91.78;*;
1398;J1712-391;258.14583333;-39.71666667;0.778149;*;525.00;*;
1399;J1712-392;258.14583333;-39.71666667;0.092528;*;713.00;*;
1400;J1713+0747;258.45639077;7.79374438;0.004570;8.53e-21;15.99;0.00;
1401;J1713-3844;258.25958333;-38.74138889;1.600114;1.77e-13;544.00;*;
1402;J1713-3949;258.36666667;-39.81666667;0.392451;*;342.00;*;
1403;J1713+7810;258.36279167;78.17610833;0.432526;1.14e-16;36.98;*;
1404;J1714-1054;258.66717500;-10.90302778;0.696279;5.88e-17;51.00;*;
1405;J1715-3247;258.84775000;-32.79166667;1.260214;9.20e-17;164.00;*;
1406;J1715-3700;258.79020833;-37.00111111;0.779628;1.46e-16;449.00;*;
1407;J1715-3859;258.90787500;-38.99030556;0.928108;4.40e-15;806.20;0.23;
1408;J1715-3903;258.80866667;-39.04919444;0.278494;3.74e-14;314.00;*;
1409;J1715-4034;258.92050000;-40.57166667;2.072155;3.03e-15;254.00;*;
1410;J1715-4254;258.79391667;-42.91500000;0.573745;8.76e-16;407.00;*;
1411;J1715+46;258.95000000;46.05000000;0.548100;*;19.82;*;
1412;J1716-3720;259.04733333;-37.34555556;0.630314;1.80e-14;682.70;*;
1413;J1716-4005;259.17525000;-40.09083333;0.311813;2.87e-15;435.00;*;
1414;J1716-4111;259.18461250;-41.18597222;1.036067;2.88e-15;245.80;*;
1415;J1716-4711;259.00462083;-47.18358333;0.555824;8.33e-16;287.06;*;
1416;J1717+03;259.48333333;3.18333333;3.901000;*;25.60;*;
1417;B1714-34;259.33435200;-34.41654571;0.656299;9.80e-15;583.46;0.02;
1418;J1717-3737;259.31650000;-37.62666667;0.682419;5.29e-15;522.70;0.04;
1419;J1717-3847;259.32666667;-38.78416667;1.149499;8.20e-16;707.00;*;
1420;J1717-3953;259.35645833;-39.89861111;1.085521;3.30e-17;466.00;*;
1421;J1717-4043;259.44962500;-40.73055556;0.397857;1.22e-14;452.60;*;
1422;J1717-40435;259.25833333;-40.72527778;0.349929;1.75e-15;539.00;*;
1423;B1713-40;259.46816667;-41.05494444;0.887719;3.70e-15;306.90;0.02;
1424;J1717+4308A;259.27706833;43.13430017;0.003160;6.11e-20;35.45;*;
1425;J1717-5800;259.39854167;-58.00150000;0.321793;1.96e-16;125.22;*;
1426;J1718-3714;259.57745833;-37.23777778;1.289379;2.62e-14;833.00;*;
1427;J1718-3718;259.54166667;-37.31472222;3.378574;1.61e-12;371.10;*;
1428;J1718-3825;259.55652083;-38.42168333;0.074670;1.32e-14;247.46;*;
1429;J1718-41;259.55000000;-41.11666667;0.548419;*;354.00;*;
1430;J1718-4539;259.54958333;-45.65441667;0.590473;7.51e-15;254.00;*;
1431;J1719-1438;259.79197054;-14.63359500;0.005790;8.04e-21;36.78;*;
1432;J1719-2330;259.90041667;-23.50388889;0.453993;2.19e-15;101.00;*;
1433;J1719-3458;259.80058750;-34.97288889;0.493775;1.49e-17;530.00;*;
1434;B1715-40;259.75717500;-40.11652778;0.189094;1.67e-15;386.12;0.01;
1435;J1719-4302;259.95320833;-43.03650000;0.235475;3.92e-16;297.70;*;
1436;J1720+00;260.22916667;0.66666667;3.357000;*;46.20;*;
1437;B1718-02;260.23862083;-2.20663889;0.477715;8.28e-17;66.98;*;
1438;B1717-16;260.10502647;-16.55936755;1.565601;5.80e-15;44.83;*;
1439;J1720+2150;260.00541667;21.83688889;1.615664;7.40e-16;40.72;*;
1440;J1720-2446;260.09358333;-24.77416667;0.874265;5.93e-16;104.30;*;
1441;B1717-29;260.14215622;-29.55451054;0.620448;7.46e-16;42.64;*;
1442;J1720-36;260.22500000;-36.88333333;0.092132;*;341.00;*;
1443;J1720-3659;260.00823333;-36.98513889;0.351125;3.27e-17;378.97;0.01;
1444;B1718-19;260.25616830;-19.61404579;1.004037;1.62e-15;75.70;*;
